trip_verification,reviews,num_words,review_sentence,Scores,Compound,sentiment
True,"['Sydney', 'London', 'Singapore.', ""I'm"", 'hugely', 'disappoint', 'Business', 'class', 'trip.', 'The', 'seat', 'arrangement', 'leave', 'little', 'desired,', 'i.e.', 'isle', ""you're"", 'interrupt', 'cabin', 'crew', 'pas', 'food', 'collect', 'tray', 'person', 'sit', 'inside', '(refer', 'seat', 'guru', 'understanding).', 'Service', 'slow', 'food,', 'good', 'luck', 'get', 'rid', 'tray', '45', 'minutes.', 'If', ""you're"", 'window,', 'need', 'extremely', 'athletic', 'toilet', 'climb', 'leg', 'order', 'seat.', 'The', 'drink', 'available', 'bar', 'appeal', 'try', 'good', 'luck', 'try', 'cabin', 'crew', 'extremely', 'elusive.', 'If', 'drink,', 'careful', 'leave', 'unattended', 'pull', 'tray,', 'I', 'drink', 'slip', 'Teflon', 'type', 'surface', 'spill', 'arm', 'seat.', 'Dont', 'start', 'in-flight', 'entertainment', 'lack', 'it.', 'After', 'I', 'watch', 'movie', '(on', '24', 'hour', 'flight)', 'I', 'scratch', 'find', 'decent', 'watch.', 'The', '""new', 'releases""', 'contradiction', 'terms.', 'There', 'little', 'priority', 'give', 'Business', 'class', 'board', 'plane,', 'sure', 'call', 'plane’s', 'configuration', 'ultimately', 'join', 'queue', 'board', 'rest', 'economy.', 'Once', 'locate', 'seat', 'economy', 'file', 'pas', 'seats.', 'I', 'recommend', 'BA', 'anyone.']",135,"Sydney London Singapore. I'm hugely disappoint Business class trip. The seat arrangement leave little desired, i.e. isle you're interrupt cabin crew pas food collect tray person sit inside (refer seat guru understanding). Service slow food, good luck get rid tray 45 minutes. If you're window, need extremely athletic toilet climb leg order seat. The drink available bar appeal try good luck try cabin crew extremely elusive. If drink, careful leave unattended pull tray, I drink slip Teflon type surface spill arm seat. Dont start in-flight entertainment lack it. After I watch movie (on 24 hour flight) I scratch find decent watch. The ""new releases"" contradiction terms. There little priority give Business class board plane, sure call plane’s configuration ultimately join queue board rest economy. Once locate seat economy file pas seats. I recommend BA anyone.","{'neg': 0.095, 'neu': 0.758, 'pos': 0.146, 'compound': 0.8308}",0.8308,Positive
True,"['Johannesburg', 'London.', 'In', 'contrast', 'excellent', 'outbound', 'experience,', 'inbound', 'lack', 'wow', 'factor.', 'The', 'cabin', 'dominate', 'passenger', 'want', 'demonstrate', 'importance.', 'Cabin', 'crew', 'adequate', 'outstanding.', 'The', 'dinner', 'service', 'unremarkable,', 'too,', 'cheese', 'board', 'shrink', 'size', 'flights.', 'My', 'IFE', 'touchscreen', 'struggle', 'respond', 'finger', 'press', 'selection', 'film', 'different', 'previous', 'month.', 'Sleep', 'quality', 'reasonable,', 'high', 'cabin', 'temperature', 'duvet', 'redundant.', 'Breakfast', 'pretty', 'good.', 'Arrival', 'time', 'relieve', 'find', 'bag', 'way', 'domestic', 'Comair', 'flight.']",64,"Johannesburg London. In contrast excellent outbound experience, inbound lack wow factor. The cabin dominate passenger want demonstrate importance. Cabin crew adequate outstanding. The dinner service unremarkable, too, cheese board shrink size flights. My IFE touchscreen struggle respond finger press selection film different previous month. Sleep quality reasonable, high cabin temperature duvet redundant. Breakfast pretty good. Arrival time relieve find bag way domestic Comair flight.","{'neg': 0.073, 'neu': 0.62, 'pos': 0.308, 'compound': 0.9623}",0.9623,Positive
True,"['Antigua', 'Gatwick.', 'One', 'worst', 'business', 'class', 'experience.', 'Entertainment', 'system', ""didn't"", 'work', 'ask', 'crew', 'solution', 'reply', 'sorry', 'sir', 'solution.', 'Service', 'super', 'slow', '2-3', 'crew', 'serve', '48', 'business', 'class', 'passengers.', 'Food', 'bad,', 'beef', 'cooked,', 'mash', 'potato', 'dry', 'salad', 'disgusting.', 'Nobody', 'crew', 'help', 'prepare', 'bed.', 'Woke', '20min', 'land', 'offer', 'yogurt.']",47,"Antigua Gatwick. One worst business class experience. Entertainment system didn't work ask crew solution reply sorry sir solution. Service super slow 2-3 crew serve 48 business class passengers. Food bad, beef cooked, mash potato dry salad disgusting. Nobody crew help prepare bed. Woke 20min land offer yogurt.","{'neg': 0.191, 'neu': 0.591, 'pos': 0.218, 'compound': 0.1779}",0.1779,Neutral
True,"['Gatwick', 'Barbados.', 'First', 'class', 'rate.', 'A', 'disgust', 'cabin,', 'crumb', 'seat,', 'dirty', 'carpet', 'finger', 'mark', 'control', '-', 'look', ""hadn't"", 'properly', 'clean', 'days.', 'Poor', 'service', 'entertainment', 'system', 'different', 'age.', 'I', 'avoid', 'fly', 'BA', '20', 'years,', 'I', 'remember', 'why.', 'Avoid', 'route', 'allows.']",39,"Gatwick Barbados. First class rate. A disgust cabin, crumb seat, dirty carpet finger mark control - look hadn't properly clean days. Poor service entertainment system different age. I avoid fly BA 20 years, I remember why. Avoid route allows.","{'neg': 0.35, 'neu': 0.591, 'pos': 0.059, 'compound': -0.9146}",-0.9146,Negative
True,"['Cape', 'Town', 'London.', 'Very', 'unimpressive', 'amenity', 'service.', 'Unless', 'bulkhead', 'seat,', 'way', 'leave', 'seat', 'step', 'have', 'step', 'you.', 'There', 'small', 'storage', 'drawer', 'stow', 'small', 'carry-on', 'baggage', 'bin', 'above.', 'The', 'food', 'best', 'pedestrian', 'wine', 'serve', 'dinner', 'request', 'take', 'age', 'get.', 'My', 'husband', 'get', 'cutlery', 'tray', ""couldn't"", 'attention', 'steward', 'rectify', '(I', 'give', 'set', 'mine).', 'I,', 'hand', 'get', 'main', 'course.', 'I', 'finally', 'go', 'ask', 'deliver', 'cold', 'over-cooked.']",63,"Cape Town London. Very unimpressive amenity service. Unless bulkhead seat, way leave seat step have step you. There small storage drawer stow small carry-on baggage bin above. The food best pedestrian wine serve dinner request take age get. My husband get cutlery tray couldn't attention steward rectify (I give set mine). I, hand get main course. I finally go ask deliver cold over-cooked.","{'neg': 0.056, 'neu': 0.837, 'pos': 0.107, 'compound': 0.6712}",0.6712,Positive
True,"['Bucharest', 'London.', 'They', 'give', 'free', 'food', 'drink', 'anymore,', 'pay', 'short', 'haul.', 'In', 'Bucharest', 'park', 'terminal,', 'shuttle', 'plane', 'bus.', 'They', 'charge', 'check', 'luggage', 'ask', 'people', 'check', 'hand', 'luggage', ""'the"", 'flight', ""busy'."", 'Avios', 'loyalty', 'reward', 'point', 'buy', 'lot', 'to.', 'I', 'problem', 'BA', 'turn', 'budget', 'airline,', 'charge', 'accordingly,', 'otherwise,', 'feel', 'like', ""we're"", 'scammed.']",50,"Bucharest London. They give free food drink anymore, pay short haul. In Bucharest park terminal, shuttle plane bus. They charge check luggage ask people check hand luggage 'the flight busy'. Avios loyalty reward point buy lot to. I problem BA turn budget airline, charge accordingly, otherwise, feel like we're scammed.","{'neg': 0.066, 'neu': 0.674, 'pos': 0.26, 'compound': 0.9201}",0.9201,Positive
True,"['Kuala', 'Lumpur', 'Mexico', 'City', 'London.', 'The', 'journey', 'Malaysia', 'Mexico', 'business', 'trip', 'boring.', 'However,', 'trip', 'London', 'Mexico', 'City', '2', 'Dec', '2018,', 'interest', 'cabin', 'crew', 'facilitate', 'me,', 'especially', 'associate', 'Muslim', 'need', 'food.', 'They', 'polite', 'talk', 'big', 'smiles.', 'So,', 'I', 'return', 'Malaysia', 'transit', 'London', 'Mexico', 'City', '5', 'Dec', '2018,', 'I', 'wish', 'I', 'able', 'meet', 'again.', 'Hope', 'wonderful', 'cabin', 'crew', 'team', 'trip.']",58,"Kuala Lumpur Mexico City London. The journey Malaysia Mexico business trip boring. However, trip London Mexico City 2 Dec 2018, interest cabin crew facilitate me, especially associate Muslim need food. They polite talk big smiles. So, I return Malaysia transit London Mexico City 5 Dec 2018, I wish I able meet again. Hope wonderful cabin crew team trip.","{'neg': 0.036, 'neu': 0.726, 'pos': 0.238, 'compound': 0.9201}",0.9201,Positive
True,"['Miami', 'London.', 'BA', 'go', 'downhill', '.', 'Having', 'offer', 'chicken', 'curry', 'vegetable', 'pasta', 'outward', 'journey,', 'choice', 'exactly', 'time.', 'I', 'explain', 'steward', 'I', 'didn’t', 'like', 'choice', 'possible', 'salad', 'soup', 'class', 'I', 'tell', 'extremely', 'rude', 'steward', 'I', 'like', 'lump', 'basically.', 'He', 'say', 'I', 'request', 'account', 'can’t', 'account', 'have', 'option', 'time', 'travel', 'wouldn’t', 'expect', 'menus.', 'The', 'snack', 'land', 'disgust', 'bagel/bun.', 'Totally', 'unacceptable', 'attitude', 'staff,', 'make', 'bad', 'situation', 'worse.', 'The', 'light', 'didn’t', 'work', 'seat', 'I', 'couldn’t', 'read', 'light', 'go', 'screen', 'damage', 'TV,', 'watch', 'incredibly', 'hard.', 'Entertainment', 'have', 'travel', 'time', 'month,', 'film', 'barely', 'changed.', 'I', 'won’t', 'travel', 'possible.']",92,"Miami London. BA go downhill . Having offer chicken curry vegetable pasta outward journey, choice exactly time. I explain steward I didn’t like choice possible salad soup class I tell extremely rude steward I like lump basically. He say I request account can’t account have option time travel wouldn’t expect menus. The snack land disgust bagel/bun. Totally unacceptable attitude staff, make bad situation worse. The light didn’t work seat I couldn’t read light go screen damage TV, watch incredibly hard. Entertainment have travel time month, film barely changed. I won’t travel possible.","{'neg': 0.211, 'neu': 0.711, 'pos': 0.078, 'compound': -0.9313}",-0.9313,Negative
True,"['I', 'like', 'compliment', 'British', 'Airways', 'crew', 'comfort', 'flight,', 'service', 'crew', 'food', 'served.', 'Before', 'land', 'serve', 'afternoon', 'tea', 'plate', 'credit', 'cater', 'company.', 'Overall', 'enjoyable', 'flight', 'London', 'Gatwick', 'Tampa.']",27,"I like compliment British Airways crew comfort flight, service crew food served. Before land serve afternoon tea plate credit cater company. Overall enjoyable flight London Gatwick Tampa.","{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9118}",0.9118,Positive
True,"['Arrived', 'airport', 'discover', 'flight', 'delay', 'hours.', 'During', 'time', 'clear', 'information', 'available', 'check-in', 'desk', '(who', 'unable', 'confirm', 'delay)', 'airport.', 'Over', 'hour', 'flight', 'take', 'off,', 'people', 'purchase', 'refreshments,', 'announcement', 'passenger', 'entitle', 'snack', 'airport', 'cafe', '-', 'refund', 'provide', 'majority', 'so.', 'No', 'complimentary', 'food', 'drink', 'provide', 'board', 'delay.', 'We', 'land', 'Gatwick', 'minute', 'train', 'left,', 'mean', 'shell', '£50', 'taxi', 'home.', 'Despite', 'this,', 'BA', 'refuse', 'pay', 'compensation', 'delay', 'hour', '(2', 'hour', '55', 'minute', 'exact!)', 'take', 'month', 'respond', 'request', 'it.', 'This', 'airline', 'go', 'downhill', 'year', 'experience', 'cement', ""BA's"", 'transformation', 'overprice', 'EasyJet.', 'Will', 'fly', 'again.']",87,"Arrived airport discover flight delay hours. During time clear information available check-in desk (who unable confirm delay) airport. Over hour flight take off, people purchase refreshments, announcement passenger entitle snack airport cafe - refund provide majority so. No complimentary food drink provide board delay. We land Gatwick minute train left, mean shell £50 taxi home. Despite this, BA refuse pay compensation delay hour (2 hour 55 minute exact!) take month respond request it. This airline go downhill year experience cement BA's transformation overprice EasyJet. Will fly again.","{'neg': 0.118, 'neu': 0.803, 'pos': 0.079, 'compound': -0.4199}",-0.4199,Negative
True,"['We', 'loyal', 'customer', 'British', 'Airways', 'I', 'little', 'girl.', 'Every', 'summer', 'book', 'airline', 'ticket', 'company', 'visit', 'grandparent', 'Italy.', 'On', 'October', '17th', 'I', 'book', '3', 'airline', 'ticket', 'visit', 'grandparent', 'leave', 'October', '31st', 'come', 'November', '12th', 'grandfather', 'sick', 'didn’t', 'longer', 'live.', 'On', 'October', '19th', 'grandfather', 'pas', 'away.', 'We', 'cancellation/refund', 'request', 'sole', 'purpose', 'time.', 'As', 'British', 'Airways', 'refund', 'ticket', 'refuse', 'refund', '$150', 'seat', 'services.', 'This', 'frustrate', 'deal', 'loss', 'grandfather.', 'In', 'addition,', 'employee', 'speak', 'phone', 'probably', 'worse', 'customer', 'service', 'experience', 'I’ve', 'encountered.', 'I', 'disappoint', 'company', 'family', 'I', 'fly', 'future.']",84,"We loyal customer British Airways I little girl. Every summer book airline ticket company visit grandparent Italy. On October 17th I book 3 airline ticket visit grandparent leave October 31st come November 12th grandfather sick didn’t longer live. On October 19th grandfather pas away. We cancellation/refund request sole purpose time. As British Airways refund ticket refuse refund $150 seat services. This frustrate deal loss grandfather. In addition, employee speak phone probably worse customer service experience I’ve encountered. I disappoint company family I fly future.","{'neg': 0.194, 'neu': 0.773, 'pos': 0.034, 'compound': -0.9136}",-0.9136,Negative
True,"['Gatwick', 'Las', 'Vegas.', 'Boarding', 'group', 'number', 'work', 'Gatwick,', 'take', 'ahead', 'schedule', 'service', 'commence', '45', 'min', 'off.', 'The', 'crew', 'relax', 'happy', 'work', 'team.', 'BA', 'improve', 'inflight', 'menu', 'show', 'quality', 'food', 'best', 'I’ve', 'long', 'haul', 'flight.', 'The', 'aircraft', 'old', 'date', 'IFE', 'throwback', '90’s', 'unresponsive', 'touch', 'screen', 'hard', 'watch', 'quality', 'HD', 'quality', 'days.', 'All', 'enjoyable', 'flight.']",53,"Gatwick Las Vegas. Boarding group number work Gatwick, take ahead schedule service commence 45 min off. The crew relax happy work team. BA improve inflight menu show quality food best I’ve long haul flight. The aircraft old date IFE throwback 90’s unresponsive touch screen hard watch quality HD quality days. All enjoyable flight.","{'neg': 0.021, 'neu': 0.704, 'pos': 0.274, 'compound': 0.9477}",0.9477,Positive
False,"['Nassau', 'London.', 'Premium', 'Economy', 'BA', 'joke.', 'Highlighted', 'Friday', 'morning', '7am', 'breakfast.', 'A', 'glass', 'water', 'breakfast', 'box', 'contain', 'cold,', 'seal', 'plastic,', 'Croissant', 'equally', 'seal', 'Banana', 'Bread/Cake.', 'No', 'hot', 'food/drink;', 'awful.', 'That', 'night', 'battle', 'intermittent', 'service', 'seat', 'screen,', 'screen', 'larger', 'Economy.', 'The', 'benefit', 'money', 'early', 'plane', 'luggage', 'prioritise', 'collection', 'area.', 'The', 'extra', 'leg', 'room', 'OK', 'seat', 'simply', 'uncomfortable', '6/2', '225lb', 'male', '-', 'yes', 'large', 'obese.', 'BA', 'Premium', 'Economy', '-', 'forget', 'it.', 'Other', 'airline', 'better.']",72,"Nassau London. Premium Economy BA joke. Highlighted Friday morning 7am breakfast. A glass water breakfast box contain cold, seal plastic, Croissant equally seal Banana Bread/Cake. No hot food/drink; awful. That night battle intermittent service seat screen, screen larger Economy. The benefit money early plane luggage prioritise collection area. The extra leg room OK seat simply uncomfortable 6/2 225lb male - yes large obese. BA Premium Economy - forget it. Other airline better.","{'neg': 0.145, 'neu': 0.694, 'pos': 0.162, 'compound': 0.347}",0.347,Neutral
True,"['Phoenix', 'Accra', 'London.', 'I', 'great', 'Customer', 'service', 'treatment', 'check', 'Phoenix', 'young', 'lady', 'check', 'in.', 'She', 'professional', 'handle', 'check', 'process', 'excellently.', 'My', 'entire', 'trip', 'great', 'I', 'treat', 'final', 'leg', 'Accra', 'BA', 'staff', 'London', 'well.', 'Just', 'want', 'appreciate', 'gesture', 'professionalism', 'staff.']",39,Phoenix Accra London. I great Customer service treatment check Phoenix young lady check in. She professional handle check process excellently. My entire trip great I treat final leg Accra BA staff London well. Just want appreciate gesture professionalism staff.,"{'neg': 0.0, 'neu': 0.587, 'pos': 0.413, 'compound': 0.9643}",0.9643,Positive
True,"['Manchester', 'London.', 'The', 'bag', 'drop', 'process', 'take', 'hour', 'I', 'check', 'already.', 'The', 'staff', 'offer', 'little', 'apology,', 'explain', 'big', 'group', 'ahead', 'this.', 'Staff', 'flight', 'clumsy', 'rude', '-', 'attendant', 'drop', 'water', 'bottle', 'shoulder', 'offer', 'merest', 'apology.', 'Another', 'flight', 'attendant', 'didn’t', 'bother', 'ask', 'customer', 'row', 'want', 'refreshments.', 'Not', 'exactly', 'best', 'British,', 'I’ll', 'certainly', 'recommending!']",51,"Manchester London. The bag drop process take hour I check already. The staff offer little apology, explain big group ahead this. Staff flight clumsy rude - attendant drop water bottle shoulder offer merest apology. Another flight attendant didn’t bother ask customer row want refreshments. Not exactly best British, I’ll certainly recommending!","{'neg': 0.261, 'neu': 0.676, 'pos': 0.063, 'compound': -0.8672}",-0.8672,Negative
